"iid"	"type"	"id"	"name"
"43"	"0"	"\N"	"<i>Arquivo Geral da Alfândega de Lisboa</i> (Lisbon, Portugal) Livros 54.1, 54.3, 55, 128"
"44"	"0"	"\N"	"<i>Arquivo Histórico do Ministério das Obras Públicas</i> (Lisbon, Portugal) SGC 4, Registo da sahida dos navios, Livro 2"
"45"	"0"	"\N"	"<i>Arquivo Histórico Ultramarino</i> (Lisbon, Portugal) Angola"
"46"	"0"	"\N"	"<i>Arquivo Histórico Ultramarino</i> (Lisbon, Portugal) Bahia"
"47"	"0"	"\N"	"<i>Arquivo Histórico Ultramarino</i> (Lisbon, Portugal) Cabo Verde"
"48"	"0"	"\N"	"<i>Arquivo Histórico Ultramarino</i> (Lisbon, Portugal) Códices 552, 1362, 1365, 1376"
"49"	"0"	"\N"	"<i>Arquivo Histórico Ultramarino</i> (Lisbon, Portugal) Guiné"
"50"	"0"	"\N"	"<i>Arquivo Histórico Ultramarino</i> (Lisbon, Portugal) Maranhão"
"51"	"0"	"\N"	"<i>Arquivo Histórico Ultramarino</i> (Lisbon, Portugal) Moçambique"
"52"	"0"	"\N"	"<i>Arquivo Histórico Ultramarino</i> (Lisbon, Portugal) Pará"
"53"	"0"	"\N"	"<i>Arquivo Histórico Ultramarino</i> (Lisbon, Portugal) Paraíba"
"54"	"0"	"\N"	"<i>Arquivo Histórico Ultramarino</i> (Lisbon, Portugal) Pernambuco"
"55"	"0"	"\N"	"<i>Arquivo Histórico Ultramarino</i> (Lisbon, Portugal) Sala 6, Maço 775"
"56"	"0"	"\N"	"<i>Arquivo Histórico Ultramarino</i> (Lisbon, Portugal) Sala 12, Pastas 4, 7-9, 15"
"57"	"0"	"\N"	"<i>Arquivo Histórico Ultramarino</i> (Lisbon, Portugal) Sala 13, Caixa 8"
"58"	"0"	"\N"	"<i>Arquivo Histórico Ultramarino</i> (Lisbon, Portugal) São Tomé"
"59"	"0"	"\N"	"<i>Arquivo do Tribunal das Contas</i> (Lisbon, Portugal) Cartórios Avulsos"
"60"	"0"	"\N"	"<i>Biblioteca de Ajuda</i> (Lisbon, Portugal) Ms 51-VI-54"
"61"	"0"	"\N"	"<i>Biblioteca Nacional de Portugal, Reservados</i> (Lisbon, Portugal) Códices 7194, 10648"
"62"	"0"	"\N"	"<i>Instituto dos Arquivos Nacionais/Torre do Tombo</i> (Lisbon, Portugal)"
"63"	"0"	"\N"	"<i>Archivo General de Puerto Rico</i> (San Juan, Puerto Rico) Protocolos FA, GS, JFO, PA"
"64"	"0"	"\N"	"<i>Archivo Histórico Nacional</i> (Madrid, Spain) Estado"
"65"	"0"	"\N"	"<i>Archivo Histórico Nacional</i> (Madrid, Spain) Ultramar"
"66"	"0"	"\N"	"<i>Archivo General de Indias</i> (Seville, Spain) Sección de Contaduría"
"67"	"0"	"\N"	"<i>Archivo General de Indias</i> (Seville, Spain) Sección de Contratación"
"68"	"0"	"\N"	"<i>Archivo General de Indias</i> (Seville, Spain) Sección de Escribanía de Cámara"
"69"	"0"	"\N"	"<i>Archivo General de Indias</i> (Seville, Spain) Sección de Estado"
"70"	"0"	"\N"	"<i>Archivo General de Indias</i> (Seville, Spain) Sección de Indiferente General"
"71"	"0"	"\N"	"<i>Archivo General de Indias</i> (Seville, Spain) Sección de Panamá"
"72"	"0"	"\N"	"<i>Archivo General de Indias</i> (Seville, Spain) Sección de Patronato"
"73"	"0"	"\N"	"<i>Archivo General de Indias</i> (Seville, Spain) Sección de Santa Fe"
"74"	"0"	"\N"	"<i>Archivo General de Indias</i> (Seville, Spain) Sección de Santo Domingo"
"76"	"0"	"\N"	"<i>Bristol Record Office</i> (Bristol, UK)"
"77"	"0"	"\N"	"<i>Dalemain House</i> (Cumbria, UK)"
"78"	"0"	"\N"	"<i>National Archives of Scotland</i> (Edinburgh, UK) E504/28/12, Collector’s Quarterly Accounts, Port Glasgow Customs Account Book, April 1764 - April, 1765"
"79"	"0"	"\N"	"<i>National Archives of Scotland</i> (Edinburgh, UK) AC9/1042, Horseburgh v Bogle, 1728"
"80"	"0"	"\N"	"<i>National Archives of Scotland</i> (Edinburgh, UK) CS96/4370, McNeil, Sadler and Claxton accounts (St. Kitts)"
"81"	"0"	"\N"	"<i>National Archives of Scotland</i> (Edinburgh, UK) GD46/17/24, Seaforth Papers, Bound volume of letters and other papers, 1802-06"
"82"	"0"	"\N"	"<i>National Archives of Scotland</i> (Edinburgh, UK) GD46/7/B, Seaforth Papers, Barbados Papers, 1800-42"
"83"	"0"	"\N"	"<i>National Maritime Museum, Library</i> (Greenwich, UK) AML/V/13"
"84"	"0"	"\N"	"<i>National Maritime Museum, Library</i> (Greenwich, UK) AMS/4"
"85"	"0"	"\N"	"<i>National Maritime Museum, Library</i> (Greenwich, UK) Log/M/21"
"86"	"0"	"\N"	"<i>University of Hull</i> (Hull, UK)"
"87"	"0"	"\N"	"<i>University of Keele, Archives</i> (Keele, UK)"
"88"	"0"	"\N"	"<i>The National Archives</i> (Kew, UK)"
"89"	"0"	"\N"	"<i>Merseyside Maritime Museum</i> (Liverpool, UK)"
"90"	"0"	"\N"	"<i>University of Liverpool Library</i> (Liverpool, UK)"
"92"	"0"	"\N"	"<i>British Library, Additional Manuscripts</i> (London, UK) 11410, Papers relating to English affairs in the West Indies, chiefly in Jamaica, 1654-1682"
"93"	"0"	"\N"	"<i>British Library, Additional Manuscripts</i> (London, UK) 3984, Sloan manuscripts"
"94"	"0"	"\N"	"<i>British Library, Additional Manuscripts</i> (London, UK) 19560, Le Sieur des Marchais, “Journal de Navigation du Voyage de la Coste de Guinée” (January 1704 - January 1706)"
"95"	"0"	"\N"	"<i>British Library, Additional Manuscripts</i> (London, UK) 25495-8, 25500-5, 25556, 25562, 25567, South Sea Company, Papers, Minutes and Correspondence"
"96"	"0"	"\N"	"<i>British Library, Additional Manuscripts</i> (London, UK) 38416, Jenkinson, Charles (1st Earl of Liverpool), Official and Private Correspondence"
"97"	"0"	"\N"	"<i>British Library, Additional Manuscripts</i> (London, UK) 39946, Narrative of Voyages to the Guinea Coast and the West Indies, 1714-171"
"98"	"0"	"\N"	"<i>British Library, Additional Manuscripts</i> (London, UK) 43123, 43125, Aberdeen Papers"
"99"	"0"	"\N"	"<i>British Library, Additional Manuscripts</i> (London, UK) 48590, Miscellaneous Letters and Papers"
"100"	"0"	"\N"	"<i>House of Lords Record Office</i> (London, UK)"
"102"	"0"	"\N"	"<i>University of London, Senate House Library</i> (London, UK)"
"103"	"0"	"\N"	"<i>University of Manchester, John Rylands University Library</i> (Manchester, UK) English MS 517 3(a)"
"104"	"0"	"\N"	"<i>Bodleian Library</i> (Oxford, UK)"
"105"	"0"	"\N"	"<i>Rhodes House Library</i> (Oxford, UK)"
"106"	"0"	"\N"	"<i>Sheffield Archives</i> (Sheffield, UK)"
"107"	"0"	"\N"	"<i>Record Office</i> (Worcester, UK)"
"108"	"0"	"\N"	"<i>University of Michigan, Clements Library</i> (Ann Arbor, Michigan, USA)"
"109"	"0"	"\N"	"<i>Maryland State Archives</i> (Annapolis, Maryland, USA)"
"110"	"0"	"\N"	"<i>National Archives Record Administration, Southeast Region</i> (Atlanta, Georgia, USA) RG60, General Records of the Department of Justice, Supreme Court Case Papers"
"111"	"0"	"\N"	"<i>South Carolina Department of Archives and History</i> (Columbia, South Carolina, USA)"
"112"	"0"	"\N"	"<i>Harlan Crow Library</i> (Dallas, Texas, USA)"
"113"	"0"	"\N"	"<i>Duke University, Special Collections Library</i> (Durham, North Carolina, USA)"
"114"	"0"	"\N"	"<i>Hamilton College, Beinecke Library</i> (Hamilton, New York, USA)"
"115"	"0"	"\N"	"<i>University of Wisconsin Library</i> (Madison, Wisconsin, USA)"
"117"	"0"	"\N"	"<i>New London Historical Society</i> (New London, Connecticut, USA)"
"118"	"0"	"\N"	"<i>Hispanic Society of America</i> (New York, New York, USA)"
"119"	"0"	"\N"	"<i>Hispanic Society of America</i> (New York, New York, USA)"
"120"	"0"	"\N"	"<i>Hispanic Society of America</i> (New York, New York, USA)"
"121"	"0"	"\N"	"<i>New York Public Library, Archives and Manuscripts</i> (New York, New York, USA)"
"122"	"0"	"\N"	"<i>Historical Society of Pennsylvania</i> (Philadelphia, Pennsylvania, USA)"
"123"	"0"	"\N"	"<i>National Archives Record Administration, Mid Atlantic Region</i> (Philadelphia, Pennsylvania, USA) RG21, Records of District Courts of the United States"
"124"	"0"	"\N"	"<i>Rhode Island State Archives</i> (Providence, Rhode Island, USA)"
"663"	"0"	"\N"	"<i>Department of Archives</i> (Black Rock, Barbados)"
"766"	"0"	"\N"	"<i>Liverpool Museum, Manuscripts</i> (Liverpool, UK)"
"767"	"0"	"\N"	"<i>Liverpool Record Office</i> (Liverpool, UK)"
"797"	"0"	"\N"	"<i>Emory University, Robert W. Woodruff Library, Special Collections Department</i> (Atlanta, Georgia, USA)"
"798"	"0"	"\N"	"<i>Georgia State Archives</i> (Atlanta, Georgia, USA)"
"799"	"0"	"\N"	"<i>National Archives Record Administration, Southeast Region</i> (Atlanta, Georgia, USA) RG21, Records of the District Courts of the United States, Georgia, Southern District, Savannah division, 1790-1860, Boxes 21-27"
"800"	"0"	"\N"	"<i>University of Virginia, Alderman Library</i> (Charlottesville, Virginia, USA)"
"818"	"0"	"\N"	"<i>Library of Virginia</i> (Richmond, Virginia, USA)"
"819"	"0"	"\N"	"<i>Virginia Historical Society</i> (Richmond, Virginia, USA)"
"820"	"0"	"\N"	"<i>Family History Library</i> (Salt Lake City, Utah, USA)"
"821"	"0"	"\N"	"<i>Huntington Library</i> (San Marino, California, USA)"
"822"	"0"	"\N"	"<i>Georgetown University Libraries, Special Collections</i> (Washington, DC, USA)"
"823"	"0"	"\N"	"<i>Library of Congress</i> (Washington, DC, USA)"
"824"	"0"	"\N"	"<i>National Archives</i> (Washington, DC, USA)"
"825"	"0"	"\N"	"<i>Archivo General de la Nación</i> (Montevideo, Uruguay) Libros 103, 546, 555"
"125"	"1"	"AOWJ"	"<i>Applebee’s Original Weekly Journal</i>"
"127"	"1"	"bg"	"<i>Bahama Gazette</i>"
"128"	"1"	"BJ"	"<i>Bristol Journal</i>"
"129"	"1"	"BLA"	"<i>Billinge’s Liverpool Advertiser</i>"
"130"	"1"	"bm"	"<i>Barbados Mercury</i>"
"131"	"1"	"BostonGazette"	"<i>Boston Gazette</i>"
"132"	"1"	"BPB"	"<i>Boston Post Boy</i>"
"133"	"1"	"cc"	"<i>Cornwall Chronicle (Montego Bay)</i>"
"134"	"1"	"CharlestonCourier"	"<i>Charleston Courier</i>"
"135"	"1"	"CJ"	"<i>Country Journal</i>"
"136"	"1"	"CommonSense"	"<i>Common Sense</i>"
"137"	"1"	"CS"	"<i>Columbian Sentinel</i>"
"138"	"1"	"DA"	"<i>Daily Advertiser</i>"
"139"	"1"	"Dawk’s"	"<i>Dawk’s Newsletter</i>"
"140"	"1"	"DC"	"<i>Daily Courant (London)</i>"
"141"	"1"	"DF"	"<i>Diário Fluminense</i>"
"142"	"1"	"DG"	"<i>Daily Gazeteer</i>"
"143"	"1"	"Dgov"	"<i>Diário do Governo</i>"
"144"	"1"	"DJ"	"<i>Daily Journal</i>"
"145"	"1"	"DP"	"<i>Daily Post</i>"
"146"	"1"	"DPB"	"<i>Daily Post Boy</i>"
"147"	"1"	"DPE"	"<i>Diário de Pernambuco</i>"
"148"	"1"	"DRJ"	"<i>Diário do Rio de Janeiro</i>"
"149"	"1"	"DWM"	"<i>Dumfries Weekly Magazine</i>"
"150"	"1"	"edg"	"<i>Essequebo and Demerary Gazette (Demerary Gazette)</i>"
"151"	"1"	"EJ"	"<i>Evening Journal</i>"
"157"	"1"	"GEP"	"<i>General Evening Post</i>"
"158"	"1"	"GG"	"<i>Georgia Gazette</i>"
"159"	"1"	"gi"	"<i>Barbados Gazette; or, General Intelligencer</i>"
"160"	"1"	"GLGA"	"<i>Gore’s Liverpool General Advertiser (Gore’s General Advertiser)</i>"
"161"	"1"	"GRJ"	"<i>Gazeta do Rio de Janeiro</i>"
"162"	"1"	"HMMGA"	"<i>Harrop’s Manchester Mercury and General Advertiser (Manchester Mercury)</i>"
"163"	"1"	"IDO"	"<i>Idade de Ouro do Brasil</i>"
"164"	"1"	"JC"	"<i>Jornal do Comércio</i>"
"165"	"1"	"jg"	"<i>Jamaica Gazette</i>"
"166"	"1"	"KC"	"<i>Kingston Chronicle and Advertizer</i>"
"167"	"1"	"kda"	"<i>The Diary and Kingston Daily Advertiser</i>"
"168"	"1"	"kg"	"<i>Royal Gazette (Kingston)</i>"
"169"	"1"	"LEP"	"<i>London Evening Post</i>"
"170"	"1"	"LG"	"<i>London Gazette</i>"
"171"	"1"	"LGA"	"<i>Liverpool General Advertiser</i>"
"172"	"1"	"lgga"	"<i>Lancaster Gazetteer, and General Advertiser for Lancashire, Westmorland</i>"
"173"	"1"	"LJ"	"<i>London Journal</i>"
"174"	"1"	"LList"	"<i>Lloyds’ Lists (1741, 1744, 1747-53, 1755, 1757-58, 1760-77, 1779-1808)</i>"
"175"	"1"	"LouisianaGazette"	"<i>Louisiana Gazette</i>"
"176"	"1"	"MG"	"<i>Maryland Gazette</i>"
"177"	"1"	"NL"	"<i>News Letter</i>"
"178"	"1"	"NM"	"<i>Newport Mercury</i>"
"179"	"1"	"NYEP"	"<i>New York Evening Post</i>"
"181"	"1"	"NYGWM"	"<i>New York Gazette and Weekly Mercury</i>"
"182"	"1"	"NYGWPB"	"<i>New York Gazette and Weekly Post Boy</i>"
"183"	"1"	"NYM"	"<i>New York Mercury</i>"
"184"	"1"	"NYWJ"	"<i>New York Weekly Journal</i>"
"185"	"1"	"OCM"	"<i>O Conciliador do Maranhão</i>"
"186"	"1"	"OWJ"	"<i>Original Weekly Journal</i>"
"187"	"1"	"PA"	"<i>Public Advertiser</i>"
"188"	"1"	"PB"	"<i>Post Boy</i>"
"189"	"1"	"PG"	"<i>Pennsylvania Gazette</i>"
"190"	"1"	"PLP"	"<i>Penny London Post</i>"
"191"	"1"	"PM"	"<i>Post Man</i>"
"192"	"1"	"PostMaster"	"<i>Post Master</i>"
"193"	"1"	"ProvidenceGazette"	"<i>Providence Gazette</i>"
"194"	"1"	"rg"	"<i>Royal Gazette and Bahamas Advertiser</i>"
"195"	"1"	"RGSLA"	"<i>Royal Gazette and Sierra Leone Advertizer</i>"
"196"	"1"	"RMA"	"<i>Rayner’s Morning Advertizer</i>"
"197"	"1"	"RRG"	"<i>Rivington’s Royal Gazette</i>"
"198"	"1"	"RWJ"	"<i>Read's Weekly Journal; or, British Gazetteer</i>"
"199"	"1"	"SCG"	"<i>South Carolina Gazette</i>"
"200"	"1"	"SCWG"	"<i>South Carolina Weekly Gazette</i>"
"201"	"1"	"sem"	"<i>Semanario de Agricultura, Industria y Commercio</i>"
"202"	"1"	"SG"	"<i>Salem Gazette</i>"
"203"	"1"	"stg"	"<i>St. Georges Chronicle, and New Grenada Gazette</i>"
"204"	"1"	"StJEP"	"<i>Saint James’ Evening Post</i>"
"205"	"1"	"SurinaamscheCourant"	"<i>Surinaamsche Courant</i>"
"206"	"1"	"TGA"	"<i>The General Advertiser</i>"
"207"	"1"	"Times"	"<i>The Times</i>"
"208"	"1"	"USJ"	"<i>United Service Journal and Naval and Military Magazine</i>"
"209"	"1"	"USWJ"	"<i>Universal Spectator, and Weekly Journal</i>"
"210"	"1"	"VG"	"<i>Virginia Gazette</i>"
"211"	"1"	"w"	"<i>Williamson’s Daily Advertiser (Liverpool)</i>"
"212"	"1"	"WEP"	"<i>Whitehall Evening Post</i>"
"213"	"1"	"WJ"	"<i>Weekly Journal</i>"
"214"	"1"	"WJBG"	"<i>Weekly Journal; or, British Gazetteer</i>"
"215"	"1"	"WJSP"	"<i>Weekly Journal; or, Saturday's Post</i>"
"216"	"1"	"wla"	"<i>Williamson’s Liverpool Advertiser</i>"
"217"	"1"	"WM"	"<i>Weekly Miscellany</i>"
"218"	"1"	"WNDR"	"<i>Weekly News and Daily Register</i>"
"219"	"1"	"WR"	"<i>Weekly Register</i>"
"220"	"1"	"WYCI"	"<i>What-d'Ye-Call-It  (London</i>"
"801"	"2"	"Lessens"	"Lesens, Pierre, <i>Mémoire  pour  le sieur Pierre LESENS, capitaine de navire,  de présent en la ville des Cayes,  appelant (...) contre le sieur Pierre Guillaume Robert BUNEL,  se disant négociant à Honfleur et représenté en cette colonie par le sieur Pierre GRINGUET,  capitaine du navire ""La Renommée,"" actuellement en rade aux Cayes, ledit sieur BUNEL osant se dire,  agir  au  nom et comme armateur et propriétaire  du navire  ""La Furieuse,""  commandé par ledit  sieur  LESENS, l'un des intéressés audit navire, intimé signé BAUDRY DES LOZIèRES""</i> (Port au Prince, impr. Mozard, 1789), in 8°. 8° Fn 1 (sic), in A. Corda, <i>Catalogue  des  factums  et  d'autres documents  judiciaires  antérieurs  à  1790</i>, 10 vols, Bibliothèque nationale. Paris."
"709"	"0"	"BRO, Hobhouse"	"<i>Bristol Record Office</i> (Bristol, UK) 8029/16, Letters to Messrs Isaac Hobhouse, Onesiphorus Tyndall, merchants of Bristol, from their agents in the West Indies (1723-36)"
"570"	"2"	"Told"	"Told, Silas, <i>An Account of the Life, and Dealings of God with Silas Told</i> (London, 1786)."
"453"	"2"	"Martin, Spurrell"	"Martin, Bernard, and Martin Spurrell (eds.), <i>The Journal of a Slave Trader (John Newton), 1750-1754</i> (London, 1962)."
"566"	"2"	"Thes&eacute;e"	"Thes&eacute;e, Fran&ccedil;oise, <i>Les Ibos de l&#8217;Am&eacute;lie: Destin&eacute;e d&#8217;une cargaison de traite clandestin &agrave; la Martinique, 1822-28</i> (Paris, 1986).&nbsp;&nbsp;&nbsp;&nbsp; "
"1790399"	"2"	"Tanodi"	"Tanodi, Aurelio, <i>Documentos de la real hacienda de Puerto Rico</i>, 2 vols. (San Juan, Puerto Rico, 2009), vol. 2, <i>1510-1545</>  "
"1790639"	"0"	"SLA,LAR"	"Sierra Leone, Freetown, Fourah Bay, Liberated African Registers"
"1790640"	"2"	"Pérez García and Chavez"	"Pérez García, Rafael M., and Manuel F. Fernández Chaves, ""Sevilla y la trata negrera atlántica: envíos de esclavos desde Cabo Verde a la América española, 1569-1579,"" in León Carlos Álvarez Santaló (coord.), <i>Estudios de Historia Moderna en Homenaje al profesor Antonio García-Baquero</i> (Seville, 2009), 597-622"
"1790645"	"2"	"Farías, 1986"	"Farías, Edouardo Arcila, <i>Hacienda y comercio en Venezuela en el siglo XVII: 1601-1650</i> (Caracas, 1986)."
"1790658"	"2"	"Macías Domínguez"	"Macías Domínguez, Isabelo, <i>Cuba en la primera mitad del siglo XVII</i> (Seville, 1978)."
"1795074"	"0"	"JeffersonPapers"	"http://rotunda.upress.virginia.edu/founders/TSJN-01-15-02-0620-0009"
"1790666"	"2"	"Gelpí Baiz"	"Gelpí Baiz, Elsa, <i>Siglo en blanco: estudio de la economía azucarera en Puerto Rico, siglo XVI (1540-1612)</i> (San Juan, 2000)."
"1790669"	"2"	"Navarrete"	"Navarrete, María Cristina, <i>Génesis y desarollo de la esclavitud en Colombia, siglos XVI y XVII</i> (Cali, 2005)."
"1790674"	"2"	"Farías, 1983"	"Farías, Edouardo Arcila, <i>Libros de la Real Hacienda en la última década del siglo XVI</i> (Caracas, 1983)."
"1790675"	"2"	"Troconis de Veracoechea"	"Troconis de Veracoechea, Ermila, <i>Documentos para el estudio de los esclavos negros en Venezuela: Selección y estudio preliminar</i> (Caracas, 1969)."
"1790680"	"2"	"Lapeyre"	"Lapeyre, Henri, ""Le trafic négrier avec l'Amérique espagnole,"" in <i>Homenaje a Jaime Vicens Vives</i>, 2 (Barcelona, 1967), 285-306. "
"1791320"	"2"	"Strauss"	"Strauss, Rafael A.,  ""Aproximación a una demografía de la esclavitud negra en Venezuela, siglos XVI y XVII,""  <i>Tierra Firme</i> [Caracas], 22, issue 85 (2004): 75-105."
"1790730"	"3"	"Saguier"	"Saguier, Eduardo, “The Uneven Incorporation of Buenos Aires into World Trade Early in the Seventeenth Century (1602-42),” PhD dissertation (Washington University, 1982)"
"1790952"	"2"	"Vila Vilar, 1974"	"Vila Vilar, Enriqueta, <i>Historia de Puerto Rico, 1600-1650</i> (Seville, 1974)."
"1790953"	"2"	"Chaunus"	"Chaunu, Huguette and Pierre Chaunu, <i>Séville et l’Atlantique, 1504-1650</i>, 8 vols. (Paris, 1955)"
"1790961"	"2"	"De la Fuente"	"De la Fuente, Alejandro, ""Introducción al estudio de la trata en Cuba. Siglos XVI y XVII,"" <i>Santiago</i>, 61 (1986): 155-208."
"116"	"0"	"\N"	"<i>University of Wisconsin Library</i> (Madison, Wisconsin, USA) Data sets of slave trading voyages collected by Herbert S. Klein and deposited at the University of Wisconsin archives, Madison, Wis. These sets are described in Klein, <i>The Middle Passage: Comparative Studies in the Atlantic Slave Trade</i> (Princeton, 1978). They are held at Wisconsin as follows:"
"1791468"	"2"	"Lucena, 1986"	"Lucena, Manuel, Visperas de la Independencia Americana: Caracas (Madrid, 1986)."
"1790962"	"2"	"Rojas"	"Rojas, María Teresa de (comp.), <i>Indice y extractos del Archivo de Protocolos de la Habana, 1578-1585</i> (Havana, 1947)."
"625"	"4"	"Walsh Maryland Database"	"Walsh, Lorena, Database of slave trading voyages to Maryland"
"626"	"4"	"Walsh Virginia Database"	"Walsh, Lorena, Database of slave trading voyages to Virginia"
"262"	"2"	"Behrendt,AnteraDuke"	"Behrendt, Stephen D., A. J. H. Latham and David Northrup, <i>The Diary of Antera Duke: An Eighteenth Century African Merchant</i> (New York, 2010)."
"1790974"	"2"	"Molina"	"Molina, Raúl A.,<i> Las primeras experiencias comerciales del Plata; el comercio marítimo, 1580-1700 </i>(Buenos Aires, 1966)"
"1790976"	"2"	"Acosta Saignes, 1967"	"Acosta Saignes, Miguel, <i>Vida de los esclavos negros en Venezuela</i> (Caracas, 1967)."
"1791473"	"2"	"Zeuske, 2012"	"Zeuske, Michael, ""Rethinking the Case of the Schooner Amistad, its Captain/Employer and its 'Workers of the Slave Trade:' Contraband and Complicity after 1808/1820,"" Journal of Social History, 57 (2012)."
"1790959"	"0"	"AGNV"	"<i>Archivo General de la Nación,</i> (Caracas, Venezuela), Real Hacienda, Común y General"
"1790977"	"2"	"Vila Vilar, 1977"	"Vila Vilar, Enriqueta, <i>Hispanoamérica y el comercio de esclavos: Los asientos portugueses</i> (Sevilla, 1977)."
"1790964"	"2"	"Acosta Saignes,1961"	"Acosta Saignes, Miguel, ""La Trata de Esclavos en Venezuela,"" <i>Revista de Historia</i> (Venezuela), 1 (1960/61): 1-43."
"1791151"	"2"	"Brito Figueroa"	"Brito Figueroa, Federico, Estructura Economica de Venezuela Colonial (Caracas, 1963) "
"463"	"2"	"mettas"	"Mettas, Jean,&nbsp; <i>R&eacute;pertoire des Exp&eacute;ditions N&eacute;grières Fran&ccedil;aises au XVIIIe Siècle;</i> Tome 1, <i>Nantes</i> (Paris, 1978); Tome 2, <i>Ports Autres que Nantes</i> (Paris, 1984), &eacute;dit&eacute; par Serge et Michelle Daget."
"464"	"2"	"Meyer"	"Meyer, Jean, <i>L&#8217;Armement Nantais dans la Deuxième Moiti&eacute; du XVIIIe SiPcle</i> (Paris, 1969)."
"1791319"	"2"	"Farías, 1946"	"Farías, Edouardo Arcila, <i>Economía colonial de Venezuela</i> (México, 1946)."
"1792694"	"0"	"www.african-origins.org"	"African names website"
"1792695"	"0"	"Origins"	"www.african-origins.org"
"1793662"	"2"	"Prior,pp.12-13"	"Book"
"1793663"	"2"	"Prior,pp, 12-13"	"An authentic narrative of the success of tar-water in curing a great number (Dublin, 1746)"
"1793664"	"2"	"Prior,pp. 12-13"	"An authentic narrative of the success of tar-water in curing a great number (Dublin, 1746)"
"1793691"	"2"	"Relations sur le Congo"	"Relations sur le Congo du Père Laurent de Lucques (1700-1717), Brussels, 1953"
"1793716"	"2"	"Briceño Iragorry, II"	"Briceño Iragorry, Mario, Actas del Cabildo de Caracas, 12 vols (Caracas, 1943)"
"1793884"	"0"	"CO318"	"BNA, Kew,"
"1794065"	"2"	"Goslinga,WildCoast"	"Dutch in the Caribbean on the Wild Coast"
"1794976"	"0"	"MMM,DX/2277"	"Merseyside Maritime Museum, (Liverpool, UK) Logbook of Mampookata"
"1795003"	"2"	"http://hitchcock.itc.virginia.edu/Slavery"	"internet"
"1795048"	"2"	"Gallison"	"Gallison, John, Reports of cases argued and determined in the Circuit Court of the United States, for the first circuit, vol. 2  (Boston, 1817), pp. 560-65."
"1795078"	"0"	"Riksarkivet"	"St. Barthelemy Samlingen"
"1795081"	"2"	"Harries"	"Harries, Patrick, ""Abolition's Legal Contours: Negotiating an End to the Transatlantic Slave Trade at Cape Town,"" Slavery & Abolition (2013)"
"1795237"	"2"	"Emmanuel"	"Emmanuel, Isaac, History of the Jews of the Netherlands (Cincinnati, 1970)"
"1795711"	"0"	"VFH site"	"http://hitchcock.itc.virginia.edu/Slavery/  (Image 028) "
