"image_id"	"file_name"	"title"	"description"	"width"	"height"	"mime_type"	"creator"	"language"	"size"	"source"	"comments"	"other_references"	"emory"	"emory_location"	"authorization_status"	"image_status"	"ready_to_go"	"order_num"	"category"	"date"	"external_id"
"1788683"	"92DB48A3C2D8C7498C41BFAD2AED8B51.JPG"	"Register of Africans from the 
Goleta ""Preciosa"""	"The Goleta ""Preciosa"" was captured at sea by British cruisers and 
adjudicated at a court established at Havana under international anti-slave trade 
treaties. The image is of a picture of the first page of the court’s register of 
""Liberated Africans"" taken from the ""Preciosa"". The register was kept as a formal record 
of emancipation that helped protect the individual from subsequent re-enslavement. The 
image is reproduced courtesy of the British National Archives. "	"1008"	"808"	"image/jpeg"	"\N"	"es"	"559873"	"British National Archives, Foreign Office, ser. 313, vol. 61, p. 161."	"\N"	"\N"	"f"	"\N"	"6"	"4"	"t"	"0"	"4"	"1836"	"\N"
"1788655"	"61B69D6C65023A5F0DC4DE7173A895BE.JPG"	"Register of Africans from the 
Goleta ""Relampago"""	"The Goleta ""Relampago"" was captured at sea by British cruisers and 
adjudicated at a court established at Havana under international anti-slave trade 
treaties. The image is of a picture of the first page of the court’s register of 
""Liberated Africans"" taken from the ""Relampago"". The register was kept as a formal record 
of emancipation that helped protect the individual from subsequent re-enslavement. The 
image is reproduced courtesy of the British National Archives."	"1024"	"868"	"image/jpeg"	"\N"	"es"	"683997"	"British National Archives, Foreign Office, ser. 313, vol. 56, p. 1."	"\N"	"\N"	"f"	"\N"	"6"	"4"	"t"	"0"	"4"	"1824"	"\N"
"1788674"	"EA714D9610DCB91D14DF447992C2B889.JPG"	"Register of Africans from the 
Goleta ""Rosa"""	"The Goleta ""Rosa"" was captured at sea by British cruisers and adjudicated 
at a court established at Havana under international anti-slave trade treaties. The image 
is of a picture of the first page of the court’s register of ""Liberated Africans"" taken 
from the ""Rosa"". The register was kept as a formal record of emancipation that helped 
protect the individual from subsequent re-enslavement. The image is reproduced courtesy of 
the British National Archives."	"1004"	"797"	"image/jpeg"	"\N"	"es"	"525304"	"British 
National Archives, Foreign Office, ser. 313, vol. 59, p. 111."	"\N"	"\N"	"f"	"\N"	"6"	"4"	"t"	"0"	"4"	"1834"	"\N"
"1788666"	"4CC886211C720AB174EB35B91EAE7061.JPG"	"Register of Africans from the 
Goleta ""Santiago"""	"The Goleta ""Santiago"" was captured at sea by British cruisers and 
adjudicated at a court established at Havana under international anti-slave trade 
treaties. The image is of a picture of the first page of the court’s register of 
""Liberated Africans"" taken from the ""Santiago"". The register was kept as a formal record 
of emancipation that helped protect the individual from subsequent re-enslavement. The 
image is reproduced courtesy of the British National Archives."	"1014"	"807"	"image/jpeg"	"\N"	"es"	"551344"	"British National Archives, Foreign Office, ser. 313, vol. 57, p. 172."	"\N"	"\N"	"f"	"\N"	"6"	"4"	"t"	"0"	"4"	"1830"	"\N"
"1788720"	"86B534E67901EBE8FB5D04B4F27B5051.JPG"	"Register of Africans from the 
Goleta ""Tita"""	"The Goleta ""Tita"" was captured at sea by British cruisers and adjudicated 
at a court established at Havana under international anti-slave trade treaties. The image 
is of a picture of the first page of the court’s register of ""Liberated Africans"" taken 
from the ""Tita"". The register was kept as a formal record of emancipation that helped 
protect the individual from subsequent re-enslavement. The image is reproduced courtesy of 
the British National Archives."	"1021"	"805"	"image/jpeg"	"\N"	"en"	"555566"	"British 
National Archives, Foreign Office, ser. 313, vol. 61, p. 31."	"\N"	"\N"	"f"	"\N"	"6"	"4"	"t"	"0"	"4"	"1835"	"\N"
"1788601"	"54FB1F51C177A91BF3D0E927CBAABF13.JPG"	"Register of Africans from the 
Schooner ""Indagadora"""	"The Schonner ""Indagadora"" was captured at sea by British cruisers 
and adjudicated at a court established at Sierra Leone under international anti-slave 
trade treaties. The image is of a picture of the first page of the court’s register of 
""Liberated Africans"" taken from the ""Indagadora"". The register was kept as a formal record 
of emancipation that helped protect the individual from subsequent re-enslavement. The 
image is reproduced courtesy of the British National Archives."	"800"	"1276"	"image/jpeg"	"\N"	"en"	"802044"	"British National Archives, Foreign Office, ser. 84, vol. 166, p. 154."	"\N"	"\N"	"f"	"\N"	"6"	"4"	"t"	"0"	"4"	"1834"	"\N"
"1788607"	"BAC4B5E2BEC5ABA7BC8479AB100F82E7.JPG"	"Register of Africans from the 
Schooner ""Ligera"""	"The Schonner ""Ligera"" was captured at sea by British cruisers and 
adjudicated at a court established at Sierra Leone under international anti-slave trade 
treaties. The image is of a picture of the first page of the court’s register of 
""Liberated Africans"" taken from the ""Ligera"". The register was kept as a formal record of 
emancipation that helped protect the individual from subsequent re-enslavement. The image 
is reproduced courtesy of the British National Archives."	"800"	"1273"	"image/jpeg"	"\N"	"en"	"853463"	"British National Archives, Foreign Office, ser. 84, vol. 289, p. 203."	"\N"	"\N"	"f"	"\N"	"6"	"4"	"t"	"0"	"4"	"1836"	"\N"
"1788584"	"6E13AFD489A8104B648B4D1902B8A2B1.JPG"	"Register of Africans from the 
Schooner ""Zeferina"""	"The Schonner ""Zeferina"" was captured at sea by British cruisers and 
adjudicated at a court established at Sierra Leone under international anti-slave trade 
treaties. The image is of a picture of the first page of the court’s register of 
""Liberated Africans"" taken from the ""Zeferina"". The register was kept as a formal record 
of emancipation that helped protect the individual from subsequent re-enslavement. The 
image is reproduced courtesy of the British National Archives."	"800"	"1257"	"image/jpeg"	"\N"	"en"	"796501"	"British National Archives, Foreign Office, ser. 84, vol. 87, p. 85."	"\N"	"\N"	"f"	"\N"	"6"	"4"	"t"	"0"	"4"	"1828"	"\N"
"1718564"	"2B222DF61A519209841367024BEB223B.JPG"	"Register of Africans from the 
Schooner ""Adelaide"""	"The Schooner ""Adelaide"" was captured at sea by British cruisers and 
adjudicated at a court established at Sierra Leone under international anti-slave trade 
treaties. The image is of a picture of the first page of the court’s register of 
""Liberated Africans"" taken from the ""Adelaide"". The register was kept as a formal record 
of emancipation that helped protect the individual from subsequent re-enslavement. The 
image is reproduced courtesy of the British National Archives."	"800"	"1234"	"image/jpeg"	"\N"	"en"	"795429"	"British National Archives, Foreign Office, ser. 84, vol. 15, p. 140."	"\N"	"\N"	"f"	"\N"	"6"	"4"	"t"	"0"	"4"	"1821"	"\N"
"1718586"	"17510375F8707A9A9B09A5B5534030F3.JPG"	"Register of Africans from the 
Schooner ""Ana"""	"The Schooner ""Ana"" was captured at sea by British cruisers and 
adjudicated at a court established at Sierra Leone under international anti-slave trade 
treaties. The image is of a picture of the first page of the court’s register of 
""Liberated Africans"" taken from the ""Ana"". The register was kept as a formal record of 
emancipation that helped protect the individual from subsequent re-enslavement. The image 
is reproduced courtesy of the British National Archives."	"800"	"1231"	"image/jpeg"	"\N"	"en"	"743570"	"British National Archives, Foreign Office, ser. 84, vol. 48, p. 148."	"\N"	"\N"	"f"	"\N"	"6"	"4"	"t"	"0"	"4"	"1825"	"\N"
"1718563"	"493025057B24C31C7DD3735310CF62DE.JPG"	"Register of Africans from the 
Schooner ""Ana Maria"""	"The Schooner ""Ana Maria"" was captured at sea by British cruisers 
and adjudicated at a court established at Sierra Leone under international anti-slave 
trade treaties. The image is of a picture of the first page of the court’s register of 
""Liberated Africans"" taken from the ""Ana Maria"". The register was kept as a formal record 
of emancipation that helped protect the individual from subsequent re-enslavement. The 
image is reproduced courtesy of the British National Archives."	"800"	"1186"	"image/jpeg"	"\N"	"en"	"717874"	"British National Archives, Foreign Office, ser. 84, vol. 9, p. 295."	"\N"	"\N"	"f"	"\N"	"6"	"4"	"t"	"0"	"4"	"1821"	"\N"
"1788600"	"AF0A4BD74083B0C583378039C429795E.JPG"	"Register of Africans from the 
Schooner ""Arrogante Mayagüesana"""	"The Schooner ""Arrogante Mayagüesana"" was captured at 
sea by British cruisers and adjudicated at a court established at Sierra Leone under 
international anti-slave trade treaties. The image is of a picture of the first page of 
the court’s register of ""Liberated Africans"" taken from the ""Arrogante Mayagüesana"". The 
register was kept as a formal record of emancipation that helped protect the individual 
from subsequent re-enslavement. The image is reproduced courtesy of the British National 
Archives. "	"800"	"1299"	"image/jpeg"	"\N"	"en"	"649379"	"British National Archives, 
Foreign Office, ser. 84, vol. 166, p. 141."	"\N"	"\N"	"f"	"\N"	"6"	"4"	"t"	"0"	"4"	"1834"	"\N"
"1788589"	"D84A446B1F8A999C195E9752AA6D9BAF.JPG"	"Register of Africans from the 
Schooner ""Arsênia"""	"The Schooner ""Arsênia"" was captured at sea by British cruisers and 
adjudicated at a court established at Sierra Leone under international anti-slave trade 
treaties. The image is of a picture of the first page of the court’s register of 
""Liberated Africans"" taken from the ""Arsênia"". The register was kept as a formal record of 
emancipation that helped protect the individual from subsequent re-enslavement. The image 
is reproduced courtesy of the British National Archives."	"800"	"1272"	"image/jpeg"	"\N"	"en"	"875271"	"British National Archives, Foreign Office, ser. 84, vol. 87, p. 103."	"\N"	"\N"	"f"	"\N"	"6"	"4"	"t"	"0"	"4"	"1828"	"\N"
"1788715"	"D8111FA2F80FD763A90D25567C17E461.JPG"	"Register of Africans from the 
Schooner ""Causalidade"""	"The Schooner ""Causalidade"" was captured at sea by British 
cruisers and adjudicated at a court established at Sierra Leone under international 
anti-slave trade treaties. The image is of a picture of the first page of the court’s 
register of ""Liberated Africans"" taken from the ""Causalidade"". The register was kept as a 
formal record of emancipation that helped protect the individual from subsequent 
re-enslavement. The image is reproduced courtesy of the British National Archives. "	"1019"	"813"	"image/jpeg"	"\N"	"en"	"625145"	"British National Archives, Foreign Office, 
ser. 84, vol. 273, p. 335."	"\N"	"\N"	"f"	"\N"	"6"	"4"	"t"	"0"	"4"	"1839"	"\N"
"1788610"	"7B04BFE217E7A05AD35027162A6DCBB9.JPG"	"Register of Africans from the 
Schooner ""Vandolero"""	"The Schooner ""Vandolero"" or ""Estrella"" was captured at sea by 
British cruisers and adjudicated at a court established at Sierra Leone under 
international anti-slave trade treaties. The image is of a picture of the first page of 
the court’s register of ""Liberated Africans"" taken from the ""Vandolero"". The register was 
kept as a formal record of emancipation that helped protect the individual from subsequent 
re-enslavement. The image is reproduced courtesy of the British National Archives."	"1023"	"811"	"image/jpeg"	"\N"	"en"	"686520"	"British National Archives, Foreign Office, ser. 84, 
vol. 189, p. 216."	"\N"	"\N"	"f"	"\N"	"6"	"4"	"t"	"0"	"4"	"1836"	"\N"
"1718571"	"4450A24E89557630C8B98E8E1F82B81E.JPG"	"Register of Africans from the 
Schooner ""Vecua"""	"The Schooner ""Vecua"" was captured at sea by British cruisers and 
adjudicated at a court established at Sierra Leone under international anti-slave trade 
treaties. The image is of a picture of the first page of the court’s register of 
""Liberated Africans"" taken from the ""Vecua"". The register was kept as a formal record of 
emancipation that helped protect the individual from subsequent re-enslavement. The image 
is reproduced courtesy of the British National Archives."	"800"	"1206"	"image/jpeg"	"\N"	"en"	"619689"	"British National Archives, Foreign Office, ser. 84, vol. 15, p. 160."	"\N"	"\N"	"f"	"\N"	"6"	"4"	"t"	"0"	"4"	"1822"	"\N"
"1718605"	"8EEA97C7AEA0B460160C7B9CFB3C43DB.JPG"	"Register of Africans from the 
Schooner ""Vênus"""	"The Schooner ""Vênus"" was captured at sea by British cruisers and 
adjudicated at a court established at Sierra Leone under international anti-slave trade 
treaties. The image is of a picture of the first page of the court’s register of 
""Liberated Africans"" taken from the ""Vênus"". The register was kept as a formal record of 
emancipation that helped protect the individual from subsequent re-enslavement. The image 
is reproduced courtesy of the British National Archives."	"800"	"1214"	"image/jpeg"	"\N"	"en"	"787949"	"British National Archives, Foreign Office, ser. 84, vol. 64, p. 89."	"\N"	"\N"	"f"	"\N"	"6"	"4"	"t"	"0"	"4"	"1827"	"\N"
"1788699"	"5308D0BFB7C05363ECA69F90806CFC6A.JPG"	"Register of Africans from the 
Schooner ""Víbora de Cabo Verde"""	"The Schooner ""Víbora de Cabo Verde"" was captured at sea 
by British cruisers and adjudicated at a court established at Sierra Leone under 
international anti-slave trade treaties. The image is of a picture of the first page of 
the court’s register of ""Liberated Africans"" taken from the ""Víbora de Cabo Verde"". The 
register was kept as a formal record of emancipation that helped protect the individual 
from subsequent re-enslavement. The image is reproduced courtesy of the British National 
Archives."	"1024"	"804"	"image/jpeg"	"\N"	"en"	"632785"	"British National Archives, Foreign 
Office, ser. 84, vol. 231, p. 67."	"\N"	"\N"	"f"	"\N"	"6"	"4"	"t"	"0"	"4"	"1837"	"\N"
"1718559"	"2501D843FD44A9934047248B08EE6C70.JPG"	"Register of Africans from the 
Schooner ""Virginie"""	"The Schooner ""Virginie"" was captured at sea by British cruisers and 
adjudicated at a court established at Sierra Leone under international anti-slave trade 
treaties. The image is of a picture of the first page of the court’s register of 
""Liberated Africans"" taken from the ""Virginie"". The register was kept as a formal record 
of emancipation that helped protect the individual from subsequent re-enslavement. The 
image is reproduced courtesy of the British National Archives."	"800"	"1259"	"image/jpeg"	"\N"	"en"	"818556"	"British National Archives, Foreign Office, ser. 84, vol. 4, p. 248."	"\N"	"\N"	"f"	"\N"	"6"	"4"	"t"	"0"	"4"	"1819"	"\N"
"1788613"	"2D2B110A7841860EA0D1B35F98E37C6E.JPG"	"Register of Africans from the 
Schooner ""Vitória"""	"The Schooner ""Vitória"" was captured at sea by British cruisers and 
adjudicated at a court established at Sierra Leone under international anti-slave trade 
treaties. The image is of a picture of the first page of the court’s register of 
""Liberated Africans"" taken from the ""Vitória"". The register was kept as a formal record of 
emancipation that helped protect the individual from subsequent re-enslavement. The image 
is reproduced courtesy of the British National Archives."	"800"	"1318"	"image/jpeg"	"\N"	"en"	"909064"	"British National Archives, Foreign Office, ser. 84, vol. 212, p. 114."	"\N"	"\N"	"f"	"\N"	"6"	"4"	"t"	"0"	"4"	"1836"	"\N"
"1788710"	"C240D52F1497BA9DDAB1B6C0DC0AB282.JPG"	"Register of Africans from the 
Ship ""Quato de Abril"""	"The Ship ""Quato de Abril"" was captured at sea by British cruisers 
and adjudicated at a court established at Sierra Leone under international anti-slave 
trade treaties. The image is of a picture of the first page of the court’s register of 
""Liberated Africans"" taken from the ""Quato de Abril"". The register was kept as a formal 
record of emancipation that helped protect the individual from subsequent re-enslavement. 
The image is reproduced courtesy of the British National Archives."	"1020"	"844"	"image/jpeg"	"\N"	"en"	"671403"	"British National Archives, Foreign Office, ser. 84, vol. 
212, p. 122."	"\N"	"\N"	"f"	"\N"	"6"	"4"	"t"	"0"	"4"	"1836"	"\N"
"1718572"	"9B94E606435A825D68B0D3DC7A461966.JPG"	"Register of Africans from the 
Sloop ""Defensora da Pátria"""	"The Sloop ""Defensora da Pátria"" was captured at sea by 
British cruisers and adjudicated at a court established at Sierra Leone under 
international anti-slave trade treaties. The image is of a picture of the first page of 
the court’s register of ""Liberated Africans"" taken from the ""Defensora da Pátria"". The 
register was kept as a formal record of emancipation that helped protect the individual 
from subsequent re-enslavement. The image is reproduced courtesy of the British National 
Archives."	"800"	"1213"	"image/jpeg"	"\N"	"en"	"570931"	"British National Archives, Foreign 
Office, ser. 84, vol. 15, p. 165."	"\N"	"\N"	"f"	"\N"	"6"	"4"	"t"	"0"	"4"	"1822"	"\N"
"1718574"	"276A6C7464CA33B0101886B86654C2D4.JPG"	"Register of Africans from the 
Schooner ""Aurora"""	"The Schooner ""Aurora"" was captured at sea by British cruisers and 
adjudicated at a court established at Sierra Leone under international anti-slave trade 
treaties. The image is of a picture of the first page of the court’s register of 
""Liberated Africans"" taken from the ""Aurora"". The register was kept as a formal record of 
emancipation that helped protect the individual from subsequent re-enslavement. The image 
is reproduced courtesy of the British National Archives."	"800"	"1213"	"image/jpeg"	"\N"	"en"	"592799"	"British National Archives, Foreign Office, ser. 84, vol. 21, p. 333."	"\N"	"\N"	"f"	"\N"	"6"	"4"	"t"	"0"	"4"	"1822"	"\N"
"1788632"	"A707C352D6A62B06392A9B45622AB8D0.JPG"	"Register of Africans from the 
Schooner ""Aventura"""	"The Schooner ""Aventura"" was captured at sea by British cruisers and 
adjudicated at a court established at Sierra Leone under international anti-slave trade 
treaties. The image is of a picture of the first page of the court’s register of 
""Liberated Africans"" taken from the ""Aventura"". The register was kept as a formal record 
of emancipation that helped protect the individual from subsequent re-enslavement. The 
image is reproduced courtesy of the British National Archives."	"800"	"1311"	"image/jpeg"	"\N"	"en"	"403970"	"British National Archives, Foreign Office, ser. 84, vol. 507, p. 347."	"\N"	"\N"	"f"	"\N"	"6"	"4"	"t"	"0"	"4"	"1844"	"\N"
"1788586"	"4B8DB3B24D73E8ED4C77F948576820B8.JPG"	"Register of Africans from the 
Schooner ""Campeadora"""	"The Schooner ""Campeadora"" was captured at sea by British cruisers 
and adjudicated at a court established at Sierra Leone under international anti-slave 
trade treaties. The image is of a picture of the first page of the court’s register of 
""Liberated Africans"" taken from the ""Campeadora"". The register was kept as a formal record 
of emancipation that helped protect the individual from subsequent re-enslavement. The 
image is reproduced courtesy of the British National Archives. "	"800"	"1243"	"image/jpeg"	"\N"	"en"	"836300"	"British National Archives, Foreign Office, ser. 84, vol. 87, p. 91."	"\N"	"\N"	"f"	"\N"	"6"	"4"	"t"	"0"	"4"	"1828"	"\N"
"1718585"	"3F4A48DC706D78F3939E50F0307B5F53.JPG"	"Register of Africans from the 
Schooner ""Clara"""	"The Schooner ""Clara"" or ""Clarita"" was captured at sea by British 
cruisers and adjudicated at a court established at Sierra Leone under international 
anti-slave trade treaties. The image is of a picture of the first page of the court’s 
register of ""Liberated Africans"" taken from the ""Clara"". The register was kept as a formal 
record of emancipation that helped protect the individual from subsequent re-enslavement. 
The image is reproduced courtesy of the British National Archives."	"800"	"1231"	"image/jpeg"	"\N"	"en"	"839564"	"British National Archives, Foreign Office, ser. 84, vol. 
48, p. 147."	"\N"	"\N"	"f"	"\N"	"6"	"4"	"t"	"0"	"4"	"1825"	"\N"
"1788706"	"7B977FF411D88AA3546A12273B3E723A.JPG"	"Register of Africans from the 
Schooner ""Conde de los Andes"""	"The Schooner ""Conde de los Andes"" was captured at sea by 
British cruisers and adjudicated at a court established at Sierra Leone under 
international anti-slave trade treaties. The image is of a picture of the first page of 
the court’s register of ""Liberated Africans"" taken from the ""Conde de los Andes"". The 
register was kept as a formal record of emancipation that helped protect the individual 
from subsequent re-enslavement. The image is reproduced courtesy of the British National 
Archives."	"1018"	"793"	"image/jpeg"	"\N"	"en"	"682008"	"British National Archives, Foreign 
Office, ser. 84, vol. 189, p. 143."	"\N"	"\N"	"f"	"\N"	"6"	"4"	"t"	"0"	"4"	"1835"	"\N"
"1718568"	"183DAD6E90E9E15AA6F9FFA41AE6F6D2.JPG"	"Register of Africans from the 
Schooner ""Conde de Vila Flor"""	"The Schooner ""Conde de Vila Flor"" was captured at sea by 
British cruisers and adjudicated at a court established at Sierra Leone under 
international anti-slave trade treaties. The image is of a picture of the first page of 
the court’s register of ""Liberated Africans"" taken from the ""Conde de Vila Flor"". The 
register was kept as a formal record of emancipation that helped protect the individual 
from subsequent re-enslavement. The image is reproduced courtesy of the British National 
Archives."	"800"	"1193"	"image/jpeg"	"\N"	"en"	"644247"	"British National Archives, Foreign 
Office, ser. 84, vol. 15, p. 153."	"\N"	"\N"	"f"	"\N"	"6"	"4"	"t"	"0"	"4"	"1822"	"\N"
"1788716"	"4F7A056168637C1BC4830BA7307D3528.JPG"	"Register of Africans from the 
Schooner ""Constituição"""	"The Schooner ""Constituição"" was captured at sea by British 
cruisers and adjudicated at a court established at Sierra Leone under international 
anti-slave trade treaties. The image is of a picture of the first page of the court’s 
register of ""Liberated Africans"" taken from the ""Constituição"". The register was kept as a 
formal record of emancipation that helped protect the individual from subsequent 
re-enslavement. The image is reproduced courtesy of the British National Archives."	"1024"	"819"	"image/jpeg"	"\N"	"en"	"677134"	"British National Archives, Foreign Office, ser. 84, 
vol. 273, p. 350."	"\N"	"\N"	"f"	"\N"	"6"	"4"	"t"	"0"	"4"	"1839"	"\N"
"1788575"	"72D52F6A44F67831B4025DED567200CD.JPG"	"Register of Africans from the 
Schooner ""Diana"""	"The Schooner ""Diana"" was captured at sea by British cruisers and 
adjudicated at a court established at Sierra Leone under international anti-slave trade 
treaties. The image is of a picture of the first page of the court’s register of 
""Liberated Africans"" taken from the ""Diana"". The register was kept as a formal record of 
emancipation that helped protect the individual from subsequent re-enslavement. The image 
is reproduced courtesy of the British National Archives."	"800"	"1294"	"image/jpeg"	"\N"	"en"	"858905"	"British National Archives, Foreign Office, ser. 84, vol. 76, p. 70."	"\N"	"\N"	"f"	"\N"	"6"	"4"	"t"	"0"	"4"	"1827"	"\N"
"1718570"	"E1AF164C6278E2815730CAE23BFC1253.JPG"	"Register of Africans from the 
Schooner ""Dichosa Estrella"""	"The Schooner ""Dichosa Estrella"" was captured at sea by 
British cruisers and adjudicated at a court established at Sierra Leone under 
international anti-slave trade treaties. The image is of a picture of the first page of 
the court’s register of ""Liberated Africans"" taken from the ""Dichosa Estrella"". The 
register was kept as a formal record of emancipation that helped protect the individual 
from subsequent re-enslavement. The image is reproduced courtesy of the British National 
Archives."	"800"	"1206"	"image/jpeg"	"\N"	"en"	"656387"	"British National Archives, Foreign 
Office, ser. 84, vol. 15, p. 159."	"\N"	"\N"	"f"	"\N"	"6"	"4"	"t"	"0"	"4"	"1822"	"\N"
"1788634"	"B15429014BB42EC67737DAF6AA5AABB8.JPG"	"Register of Africans from the 
Schooner ""Diligência"""	"The Schooner ""Diligência"" was captured at sea by British cruisers 
and adjudicated at a court established at Sierra Leone under international anti-slave 
trade treaties. The image is of a picture of the first page of the court’s register of 
""Liberated Africans"" taken from the ""Diligência"". The register was kept as a formal record 
of emancipation that helped protect the individual from subsequent re-enslavement. The 
image is reproduced courtesy of the British National Archives."	"800"	"1311"	"image/jpeg"	"\N"	"en"	"525672"	"British National Archives, Foreign Office, ser. 84, vol. 507, p. 371."	"\N"	"\N"	"f"	"\N"	"6"	"4"	"t"	"0"	"4"	"1844"	"\N"
"1788618"	"2359D114964DC59693E631845E4312DB.JPG"	"Register of Africans from the 
Schooner ""Dois Irmãos"""	"The Schooner ""Dois Irmãos"" was captured at sea by British 
cruisers and adjudicated at a court established at Sierra Leone under international 
anti-slave trade treaties. The image is of a picture of the first page of the court’s 
register of ""Liberated Africans"" taken from the ""Dois Irmãos"". The register was kept as a 
formal record of emancipation that helped protect the individual from subsequent 
re-enslavement. The image is reproduced courtesy of the British National Archives."	"800"	"1257"	"image/jpeg"	"\N"	"en"	"652362"	"British National Archives, Foreign Office, ser. 84, 
vol. 231, p. 187."	"\N"	"\N"	"f"	"\N"	"6"	"4"	"t"	"0"	"4"	"1838"	"\N"
"1788714"	"992C0FB46F06524895F31216B876822A.JPG"	"Register of Africans from the 
Schooner ""Dulcinéa"""	"The Schooner ""Dulcinéa"" was captured at sea by British cruisers and 
adjudicated at a court established at Sierra Leone under international anti-slave trade 
treaties. The image is of a picture of the first page of the court’s register of 
""Liberated Africans"" taken from the ""Dulcinéa"". The register was kept as a formal record 
of emancipation that helped protect the individual from subsequent re-enslavement. The 
image is reproduced courtesy of the British National Archives."	"1011"	"813"	"image/jpeg"	"\N"	"en"	"589898"	"British National Archives, Foreign Office, ser. 84, vol. 231, p. 284."	"\N"	"\N"	"f"	"\N"	"6"	"4"	"t"	"0"	"4"	"1838"	"\N"
"1718602"	"FF0A71257DFB3EB8C69AF0CA4D6AF3BB.JPG"	"Register of Africans from the 
Schooner ""Emília"""	"The Schooner ""Emília"" was captured at sea by British cruisers and 
adjudicated at a court established at Sierra Leone under international anti-slave trade 
treaties. The image is of a picture of the first page of the court’s register of 
""Liberated Africans"" taken from the ""Emília"". The register was kept as a formal record of 
emancipation that helped protect the individual from subsequent re-enslavement. The image 
is reproduced courtesy of the British National Archives. "	"800"	"1229"	"image/jpeg"	"\N"	"en"	"833712"	"British National Archives, Foreign Office, ser. 84, vol. 64, p. 83."	"\N"	"\N"	"f"	"\N"	"6"	"4"	"t"	"0"	"4"	"1827"	"\N"
"1788633"	"64C81AAB63C1C4F9643CF0C6D405D02E.JPG"	"Register of Africans from the 
Schooner ""Enganador"""	"The Schooner ""Enganador"" was captured at sea by British cruisers 
and adjudicated at a court established at Sierra Leone under international anti-slave 
trade treaties. The image is of a picture of the first page of the court’s register of 
""Liberated Africans"" taken from the ""Enganador"". The register was kept as a formal record 
of emancipation that helped protect the individual from subsequent re-enslavement. The 
image is reproduced courtesy of the British National Archives."	"800"	"1311"	"image/jpeg"	"\N"	"en"	"526963"	"British National Archives, Foreign Office, ser. 84, vol. 507, p. 359."	"\N"	"\N"	"f"	"\N"	"6"	"4"	"t"	"0"	"4"	"1844"	"\N"
"1718581"	"05F8D33CE3E385065D3A8B0087EF6035.JPG"	"Register of Africans from the 
Schooner ""Española"""	"The Schooner ""Española"" was captured at sea by British cruisers and 
adjudicated at a court established at Sierra Leone under international anti-slave trade 
treaties. The image is of a picture of the first page of the court’s register of 
""Liberated Africans"" taken from the ""Española"". The register was kept as a formal record 
of emancipation that helped protect the individual from subsequent re-enslavement. The 
image is reproduced courtesy of the British National Archives. "	"800"	"1280"	"image/jpeg"	"\N"	"en"	"681449"	"British National Archives, Foreign Office, ser. 84, vol. 48, p. 127."	"\N"	"\N"	"f"	"\N"	"6"	"4"	"t"	"0"	"4"	"1825"	"\N"
"1718557"	"0D534BB2E9B8F1689B4488D3879508D5.JPG"	"Register of Africans from the 
Schooner ""Esperanza"""	"The Schooner ""Esperanza"" was captured at sea by British cruisers 
and adjudicated at a court established at Sierra Leone under international anti-slave 
trade treaties. The image is of a picture of the first page of the court’s register of 
""Liberated Africans"" taken from the ""Esperanza"". The register was kept as a formal record 
of emancipation that helped protect the individual from subsequent re-enslavement. The 
image is reproduced courtesy of the British National Archives.  "	"800"	"1046"	"image/jpeg"	"\N"	"en"	"492852"	"British National Archives, Foreign Office, ser. 84, vol. 
4, p. 94."	"\N"	"\N"	"f"	"\N"	"6"	"4"	"t"	"0"	"4"	"1819"	"\N"
"1718558"	"EC2A9A228C50B1B9998EC066218F93C5.JPG"	"Register of Africans from the 
Schooner ""Fabiana"""	"The Schooner ""Fabiana"" was captured at sea by British cruisers and 
adjudicated at a court established at Sierra Leone under international anti-slave trade 
treaties. The image is of a picture of the first page of the court’s register of 
""Liberated Africans"" taken from the ""Fabiana"". The register was kept as a formal record of 
emancipation that helped protect the individual from subsequent re-enslavement. The image 
is reproduced courtesy of the British National Archives."	"800"	"1089"	"image/jpeg"	"\N"	"en"	"522673"	"British National Archives, Foreign Office, ser. 84, vol. 4, p. 217."	"\N"	"\N"	"f"	"\N"	"6"	"4"	"t"	"0"	"4"	"1819"	"\N"
"1718603"	"83FB3B3D434BC33DDAB9A165320A2A59.JPG"	"Register of Africans from the 
Schooner ""Fama"""	"The Schooner ""Fama"" was captured at sea by British cruisers and 
adjudicated at a court established at Sierra Leone under international anti-slave trade 
treaties. The image is of a picture of the first page of the court’s register of 
""Liberated Africans"" taken from the ""Fama"". The register was kept as a formal record of 
emancipation that helped protect the individual from subsequent re-enslavement. The image 
is reproduced courtesy of the British National Archives. "	"800"	"1214"	"image/jpeg"	"\N"	"en"	"779597"	"British National Archives, Foreign Office, ser. 84, vol. 64, p. 86."	"\N"	"\N"	"f"	"\N"	"6"	"4"	"t"	"0"	"4"	"1827"	"\N"
